source,,,,,,,,,,,,,,,,target
5,-0.005481,-0.028943,-0.001417,0.02909,-0.03135,0.014912,0.013403,0.003349,-0.011968,-0.014662,0.031647,0.031446,0.005321,-0.020257,0.016653,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,61
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
6,-0.031322,-0.022241,0.010975,0.024774,0.018356,-0.010984,-0.000863,-0.025968,-0.004647,-0.0214,0.020308,0.02339,-0.002465,0.001433,0.002017,61
6,-0.031322,-0.022241,0.010975,0.024774,0.018356,-0.010984,-0.000863,-0.025968,-0.004647,-0.0214,0.020308,0.02339,-0.002465,0.001433,0.002017,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,61
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
7,0.027642,-0.017003,-0.016978,0.02663,0.014411,0.017219,0.012045,-0.01599,-0.013208,-0.022918,-0.022711,0.027532,-0.02209,0.021103,-0.013416,68
7,0.027642,-0.017003,-0.016978,0.02663,0.014411,0.017219,0.012045,-0.01599,-0.013208,-0.022918,-0.022711,0.027532,-0.02209,0.021103,-0.013416,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,68
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
8,-0.01773,-0.028293,-0.014061,-0.021711,-0.028615,0.00411,-0.025984,-0.006105,-0.031831,0.000477,-0.026582,-0.01445,0.017491,-0.018313,0.020053,54
8,-0.01773,-0.028293,-0.014061,-0.021711,-0.028615,0.00411,-0.025984,-0.006105,-0.031831,0.000477,-0.026582,-0.01445,0.017491,-0.018313,0.020053,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,54
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
8,-0.01773,-0.028293,-0.014061,-0.021711,-0.028615,0.00411,-0.025984,-0.006105,-0.031831,0.000477,-0.026582,-0.01445,0.017491,-0.018313,0.020053,61
8,-0.01773,-0.028293,-0.014061,-0.021711,-0.028615,0.00411,-0.025984,-0.006105,-0.031831,0.000477,-0.026582,-0.01445,0.017491,-0.018313,0.020053,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,61
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
8,-0.01773,-0.028293,-0.014061,-0.021711,-0.028615,0.00411,-0.025984,-0.006105,-0.031831,0.000477,-0.026582,-0.01445,0.017491,-0.018313,0.020053,68
8,-0.01773,-0.028293,-0.014061,-0.021711,-0.028615,0.00411,-0.025984,-0.006105,-0.031831,0.000477,-0.026582,-0.01445,0.017491,-0.018313,0.020053,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,68
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
9,-0.006835,-0.016574,-0.008837,-0.000904,-0.020398,-0.015542,-0.024532,0.018936,-0.012925,0.014055,-0.006936,-0.018571,0.006775,-0.010154,0.00864,83
9,-0.006835,-0.016574,-0.008837,-0.000904,-0.020398,-0.015542,-0.024532,0.018936,-0.012925,0.014055,-0.006936,-0.018571,0.006775,-0.010154,0.00864,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,83
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
9,-0.006835,-0.016574,-0.008837,-0.000904,-0.020398,-0.015542,-0.024532,0.018936,-0.012925,0.014055,-0.006936,-0.018571,0.006775,-0.010154,0.00864,48
9,-0.006835,-0.016574,-0.008837,-0.000904,-0.020398,-0.015542,-0.024532,0.018936,-0.012925,0.014055,-0.006936,-0.018571,0.006775,-0.010154,0.00864,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,48
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
11,-0.007872,0.013427,0.020169,0.006898,0.002797,0.010556,-0.003181,0.013225,-0.025331,-0.00793,0.014427,0.012925,-0.013231,0.029068,-0.030835,44
11,-0.007872,0.013427,0.020169,0.006898,0.002797,0.010556,-0.003181,0.013225,-0.025331,-0.00793,0.014427,0.012925,-0.013231,0.029068,-0.030835,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,44
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
11,-0.007872,0.013427,0.020169,0.006898,0.002797,0.010556,-0.003181,0.013225,-0.025331,-0.00793,0.014427,0.012925,-0.013231,0.029068,-0.030835,80
11,-0.007872,0.013427,0.020169,0.006898,0.002797,0.010556,-0.003181,0.013225,-0.025331,-0.00793,0.014427,0.012925,-0.013231,0.029068,-0.030835,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,80
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
12,0.023899,0.024986,-0.030845,0.000241,-0.002239,-0.019156,0.030364,-0.001312,-0.009038,0.000323,-0.018364,-0.015903,0.025466,-0.015289,-0.021923,65
12,0.023899,0.024986,-0.030845,0.000241,-0.002239,-0.019156,0.030364,-0.001312,-0.009038,0.000323,-0.018364,-0.015903,0.025466,-0.015289,-0.021923,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,65
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
13,0.009763,0.01351,-0.028657,-0.023581,0.022097,-0.007416,0.003042,0.029444,0.025107,-0.027956,0.020548,-0.004986,0.008366,0.029201,-0.013372,60
13,0.009763,0.01351,-0.028657,-0.023581,0.022097,-0.007416,0.003042,0.029444,0.025107,-0.027956,0.020548,-0.004986,0.008366,0.029201,-0.013372,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,60
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
14,0.026793,-0.01019,0.028551,0.025611,0.021983,-0.030488,-0.019469,0.019713,0.024195,0.003617,0.025607,0.009282,-0.012178,-0.026234,-0.021013,84
14,0.026793,-0.01019,0.028551,0.025611,0.021983,-0.030488,-0.019469,0.019713,0.024195,0.003617,0.025607,0.009282,-0.012178,-0.026234,-0.021013,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,84
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
15,0.029115,0.021529,0.021904,0.007535,-0.025584,0.022016,-0.018637,-0.006056,0.028738,0.02775,-0.002606,0.013643,-0.02758,-0.024542,0.030625,62
15,0.029115,0.021529,0.021904,0.007535,-0.025584,0.022016,-0.018637,-0.006056,0.028738,0.02775,-0.002606,0.013643,-0.02758,-0.024542,0.030625,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,62
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
16,-0.001572,-0.018392,-0.004544,0.008453,0.029379,-0.029834,0.027392,-0.001562,-0.012718,-0.025016,0.014288,-0.007569,0.00285,0.019886,0.019017,50
16,-0.001572,-0.018392,-0.004544,0.008453,0.029379,-0.029834,0.027392,-0.001562,-0.012718,-0.025016,0.014288,-0.007569,0.00285,0.019886,0.019017,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,50
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
17,-0.028262,-0.02318,0.01702,-0.011695,-0.017511,-0.00879,0.026453,0.009258,-0.021594,-0.027749,0.005887,0.012731,-0.016712,-0.007327,0.003932,70
17,-0.028262,-0.02318,0.01702,-0.011695,-0.017511,-0.00879,0.026453,0.009258,-0.021594,-0.027749,0.005887,0.012731,-0.016712,-0.007327,0.003932,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,70
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
17,-0.028262,-0.02318,0.01702,-0.011695,-0.017511,-0.00879,0.026453,0.009258,-0.021594,-0.027749,0.005887,0.012731,-0.016712,-0.007327,0.003932,50
17,-0.028262,-0.02318,0.01702,-0.011695,-0.017511,-0.00879,0.026453,0.009258,-0.021594,-0.027749,0.005887,0.012731,-0.016712,-0.007327,0.003932,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,50
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
17,-0.028262,-0.02318,0.01702,-0.011695,-0.017511,-0.00879,0.026453,0.009258,-0.021594,-0.027749,0.005887,0.012731,-0.016712,-0.007327,0.003932,58
17,-0.028262,-0.02318,0.01702,-0.011695,-0.017511,-0.00879,0.026453,0.009258,-0.021594,-0.027749,0.005887,0.012731,-0.016712,-0.007327,0.003932,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,58
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
21,-0.029257,0.026093,0.016236,0.010699,0.024491,0.014849,0.021998,0.024487,0.007818,0.004595,-0.001607,-0.02684,0.005244,-0.030947,-0.028556,50
21,-0.029257,0.026093,0.016236,0.010699,0.024491,0.014849,0.021998,0.024487,0.007818,0.004595,-0.001607,-0.02684,0.005244,-0.030947,-0.028556,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,50
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
25,0.025277,-0.001296,-0.005097,0.015525,-0.007159,-0.002893,0.026134,0.014356,-0.001814,-0.011001,-0.022972,0.021455,-0.012293,0.022258,0.002352,65
25,0.025277,-0.001296,-0.005097,0.015525,-0.007159,-0.002893,0.026134,0.014356,-0.001814,-0.011001,-0.022972,0.021455,-0.012293,0.022258,0.002352,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,65
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
25,0.025277,-0.001296,-0.005097,0.015525,-0.007159,-0.002893,0.026134,0.014356,-0.001814,-0.011001,-0.022972,0.021455,-0.012293,0.022258,0.002352,56
25,0.025277,-0.001296,-0.005097,0.015525,-0.007159,-0.002893,0.026134,0.014356,-0.001814,-0.011001,-0.022972,0.021455,-0.012293,0.022258,0.002352,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,56
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
25,0.025277,-0.001296,-0.005097,0.015525,-0.007159,-0.002893,0.026134,0.014356,-0.001814,-0.011001,-0.022972,0.021455,-0.012293,0.022258,0.002352,52
25,0.025277,-0.001296,-0.005097,0.015525,-0.007159,-0.002893,0.026134,0.014356,-0.001814,-0.011001,-0.022972,0.021455,-0.012293,0.022258,0.002352,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,52
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
26,0.023473,-0.030867,-0.011651,-0.028172,-0.027255,-0.005175,-0.013499,-0.01327,-0.01151,-0.000944,0.005126,-0.009133,-0.023267,0.010805,-0.029954,52
26,0.023473,-0.030867,-0.011651,-0.028172,-0.027255,-0.005175,-0.013499,-0.01327,-0.01151,-0.000944,0.005126,-0.009133,-0.023267,0.010805,-0.029954,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,52
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,42
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,42
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,41
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,41
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,79
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,79
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,57
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,57
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,61
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,61
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,63
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,63
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,43
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,43
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,68
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,68
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,73
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,73
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,62
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,62
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,64
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,64
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,66
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,100
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,66
68,0.007094,0.017309,-0.025521,0.012796,0.010804,0.01035,0.020564,0.015769,0.021788,-0.022929,-0.000393,-0.017999,-0.009012,0.00919,-0.030624,100
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,55
27,-0.014717,0.015793,-0.027489,-0.011295,-0.00966,0.012058,0.008543,-0.006655,0.01722,0.011689,0.012523,-0.00131,0.005529,-0.016112,0.023431,100
